Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [178] CGSolverSparse::~CGSolverSparse() [133] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [4] std::vector<int, std::allocator<int> >::operator[](unsigned long)
  [10] Solver::init_source_term(double) [134] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [103] void std::_Construct<double>(double*)
 [179] Solver::Solver()      [135] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [159] void std::_Construct<int>(int*)
 [180] Solver::~Solver()     [122] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [67] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__fill_n_a<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&, std::random_access_iterator_tag)
   [9] MatrixCOO::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [136] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [104] double* std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&, std::random_access_iterator_tag)
   [2] MatrixCOO::mat_vec(std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> >&) [113] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [160] int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag)
 [181] MatrixCOO::MatrixCOO() [137] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [55] std::vector<double, std::allocator<double> > const* std::__addressof<std::vector<double, std::allocator<double> > const>(std::vector<double, std::allocator<double> > const&)
 [182] MatrixCOO::~MatrixCOO() [138] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [105] double* std::__addressof<double>(double&)
  [48] __gnu_cxx::__alloc_traits<std::allocator<double>, double>::_S_propagate_on_copy_assign() [96] std::__new_allocator<double>::deallocate(double*, unsigned long) [161] int* std::__addressof<int>(int&)
  [40] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [97] std::__new_allocator<double>::allocate(unsigned long, void const*) [42] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >)
  [36] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [80] std::__new_allocator<double>::__new_allocator(std::__new_allocator<double> const&) [43] double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >)
 [183] Solver::m() const      [98] std::__new_allocator<double>::__new_allocator() [114] double* std::__niter_base<double*>(double*)
 [184] Solver::n() const      [74] std::__new_allocator<double>::~__new_allocator() [44] double* std::__niter_base<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
 [185] MatrixCOO::m() const  [139] std::__new_allocator<int>::deallocate(int*, unsigned long) [115] int* std::__niter_base<int*>(int*)
 [186] MatrixCOO::n() const  [140] std::__new_allocator<int>::allocate(unsigned long, void const*) [56] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*)
  [41] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [141] std::__new_allocator<int>::__new_allocator() [162] double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&)
  [37] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [142] std::__new_allocator<int>::~__new_allocator() [163] int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
  [39] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [99] std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [57] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
  [83] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [100] std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [58] double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*)
  [84] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [76] std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [59] double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*)
  [72] std::__new_allocator<double>::_M_max_size() const [143] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [164] std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&)
  [75] std::__new_allocator<double>::max_size() const [144] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [165] std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
  [78] std::__new_allocator<int>::_M_max_size() const [88] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [63] std::__size_to_integer(unsigned long)
  [85] std::__new_allocator<int>::max_size() const [101] double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [68] std::iterator_traits<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&)
 [125] std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [145] int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [106] std::iterator_traits<double*>::iterator_category std::__iterator_category<double*>(double* const&)
 [126] std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [187] std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [166] std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&)
 [124] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [188] std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [107] double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long)
  [34] double* std::vector<double, std::allocator<double> >::_M_data_ptr<double>(double*) const [189] std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [167] int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long)
 [127] std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [190] std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&) [108] double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&)
  [49] std::vector<double, std::allocator<double> >::end() const [191] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [168] int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&)
  [38] std::vector<double, std::allocator<double> >::size() const [192] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [70] double const& std::max<double>(double const&, double const&)
  [50] std::vector<double, std::allocator<double> >::begin() const [193] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [123] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [51] std::vector<double, std::allocator<double> >::capacity() const [77] std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [71] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [86] std::vector<double, std::allocator<double> >::max_size() const [146] std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [60] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
   [5] std::vector<double, std::allocator<double> >::operator[](unsigned long) const [147] std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [194] void std::fill<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&)
  [13] std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [148] std::vector<double, std::allocator<double> >::_S_use_relocate() [69] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::fill_n<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&)
   [6] std::vector<int, std::allocator<int> >::size() const [149] std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [109] double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&)
  [87] std::vector<int, std::allocator<int> >::max_size() const [119] std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [169] int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  [79] std::allocator<double>::allocator(std::allocator<double> const&) [150] std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [61] void std::_Destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
  [90] std::allocator<double>::allocator() [120] std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [62] void std::_Destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::allocator<double>&)
  [73] std::allocator<double>::~allocator() [47] std::vector<double, std::allocator<double> >::end() [110] void std::_Destroy<double*>(double*, double*)
 [128] std::allocator<int>::allocator() [35] std::vector<double, std::allocator<double> >::data() [111] void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&)
 [129] std::allocator<int>::~allocator() [45] std::vector<double, std::allocator<double> >::begin() [170] void std::_Destroy<int*>(int*, int*)
  [52] double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [151] std::vector<double, std::allocator<double> >::resize(unsigned long) [171] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
  [53] void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [152] std::vector<double, std::allocator<double> >::vector() [65] void std::__fill_a<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&)
  [91] void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [121] std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [112] void std::__fill_a<double*, double>(double*, double*, double const&)
 [130] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [102] std::vector<double, std::allocator<double> >::~vector() [172] void std::__fill_a<int*, int>(int*, int*, int const&)
  [92] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [54] std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [66] void std::__fill_a1<double*, std::vector<double, std::allocator<double> >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&)
 [116] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [7] std::vector<double, std::allocator<double> >::operator[](unsigned long) [64] __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, void>::__type std::__fill_a1<double*, double>(double*, double*, double const&)
 [131] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [89] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [173] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&)
  [93] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [153] std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [82] operator new(unsigned long, void*)
  [81] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [154] std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>)
